category,word,question,generated,expected
politicians,Luiz Inacio Lula da Silva,Which leader said he expected the Mercosur–EU trade deal to be signed within the year despite opposition in Europe?,"In remarks on trade, Luiz Inacio Lula da Silva said he expected the Mercosur–EU deal to remain signed.","In remarks on trade, Luiz Inacio Lula da Silva said he expected the Mercosur–EU deal to be signed within the year. The agreement would phase out many tariffs over time, though some EU states continued to signal objections."
companies,The Walt Disney Company,Which company reported quarterly results and highlighted progress toward profitability in its direct-to-consumer segment?,The Walt Disney Company reported quarterly results and highlighted progress toward profitability in its direct-to-consumer segment.,The Walt Disney Company reported quarterly results and highlighted progress toward profitability in its direct-to-consumer segment.
laws,Markets in Crypto-Assets Regulation (MiCA),Under which EU crypto-asset rulebook did a major exchange begin changing stablecoin availability for users in the European Economic Area?,Markets in Crypto-Assets Regulation (MiCA),Markets in Crypto-Assets Regulation (MiCA)
celebrities,Rihanna,Which music and beauty icon signed a partnership with a major women’s basketball league?,Rihanna partnered with the league in a deal.,Rihanna was the celebrity who signed the partnership with the league. The deal included branding and promotional activations across the season.
movies,Shōgun,Which series won the drama-series prize at that writers’ guild ceremony?,Shōgun won drama-series prize at that writers’ guild ceremony.,Shōgun
cybersecurity,Palo Alto Networks,"Which company, in a later 2025 update, addressed an additional vulnerability that could enable privilege escalation in certain deployments?",The later 2025 update from Palo Alto Networks addressed an escalation risk quickly.,The later update from Palo Alto Networks addressed the escalation risk quickly.
cities,Austin,A city’s voters rejected a proposed tax increase intended to fund homeless services; which city was it?,Austin was the city involved.,"The rejected tax proposal was reported in Austin, according to coverage."
sanctions,Russia,"Which country was hit by a major package that added many individuals, entities, and vessels to constrain maritime operations used for sanctions evasion?","Russia was hit by a major package that added many individuals, entities, and vessels to constrain maritime operations used for sanctions evasion.","A major package targeting Russia added many individuals, entities, and vessels."
countries,Singapore,Which country’s opposition leader was found guilty of lying to parliament but avoided losing his seat due to a fine-based sentence?,Singapore,Singapore
sports teams,Arsenal,Which club secured a tight late-season home league win to keep pressure on the leaders?,Arsenal secured a tight late-season home win to keep pressure on the leaders.,"The three points went to Arsenal, in a narrow home win."
celebrities,Jennifer Lopez,Which performer premiered a new film musical at a major U.S. festival?,Jennifer Lopez premiered a film musical at the festival.,Jennifer Lopez debuted a film musical at the festival.
